Feature.ID,kingdom,phylum,class,order,family,genus,species
70680f3f9e11e65c3d1f843182a7de67,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria,NA,NA
e8487b61a4b8fd3a8a45eb61b0e38c8a,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Gaiellales, f__Gaiellaceae, g__, s__
e6d67a8b9f62661925313ca3be9c20ee,k__Bacteria,NA,NA,NA,NA,NA,NA
4094918f515f399e911f62ae04f84228,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Mycoplana, s__
d1719940aea103c3ac8531de28db983c,k__Bacteria,NA,NA,NA,NA,NA,NA
a1fe876a16dfdb217ee8baaf239f4b10,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Planococcaceae, g__Planomicrobium, s__
7c18daf1155e028f9e092ad3a415eb49,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Ralstonia, s__
fbfb1d44df708baed98792d5cd50e43b,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Bradyrhizobiaceae,NA,NA
a3ba533e5c624d750c52b6434098f3d9,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Rothia, s__mucilaginosa
954131167483faeca640c463a92d698e,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Gordoniaceae, g__Gordonia, s__
5e414eb0c58c2713959cdd8389e2365b,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Neisseriales, f__Neisseriaceae, g__Neisseria,NA
3c3fe86a05e0dd4610e2c17b336ac466,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__
e8fbd2e689be28df39d925fe3f87c6a5,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae, g__Carnobacterium, s__viridans
a6b808e4624ca1eafe1bf1cce98c65e1,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__brevis
63b6a35774b891d076d741c564b004ac,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
cf277e1acb2bf72397e1c5f53960ce41,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Weeksella, s__
609c9920924a1f4b7a3cc54fd885ce4a,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconobacter, s__
d73d5a3115d0f5958bd9a030e5c9e987,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Planococcaceae, g__Bacillus,NA
8affa160a7aa0599cf54f603ed7a9903,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Weissella,NA
00d6122f91c11b1916a96d79cfd928c4,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Psychrobacter, s__
b9beddfbafabff4946b76316a7ec3445,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Rhodoplanes, s__
2bb740d7130fc7e153204ee71a07f291,k__Bacteria,NA,NA,NA,NA,NA,NA
ccd4c24eccb9a41ecdb468327dacb2f2,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Vagococcus, s__
adb5834b01772f4058feddd44afcf837,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,NA,NA
c46b6894326e88f09a99c0d743923121,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,NA,NA
077735f20a14c3953d76fef6944453c8,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas,NA
9eeaad17f42073b63075d1d6532197cd,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Leuconostoc, s__mesenteroides
14f4d3c4723a7951fd12771967556d29,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__stutzeri
b45e076b4a8425b60881e1e3a8ad5b75,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,NA,NA
d050b3e922a55ace2a56005d4b58928f,k__Bacteria, p__Cyanobacteria, c__Chloroplast, o__Streptophyta, f__, g__, s__
ec40803a9cd1530ef30ad77e50bb7269,k__Bacteria,NA,NA,NA,NA,NA,NA
eff9f69d314f935c56975dcee162726e,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardiaceae, g__Rhodococcus, s__
21be60bd322ee683f802677673a7656e,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Gordoniaceae, g__Gordonia, s__
1a41a696d8b5473c917446286ebea31e,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
a2774396ab0827833b0300a94d98424c,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae, g__Prevotella, s__melaninogenica
89bfc5c2a35d32e1553368105a2589d2,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__, s__
1a938e2e0180d79cfcd9e4ef7aae6f24,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__
f40b0a4f8dd56632ee94dd6bd0f6e00b,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__
bfc303510668f48dd6adf3120bb9c4dc,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__[Thermicanaceae], g__Thermicanus, s__
e7d5211460455e80c358410e71dd04f0,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconobacter, s__
9e72f9f9a0ee0245598a3e4497857e15,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae, g__Enterococcus, s__
ddb54bd6ea084000c4d36b85547b3895,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Rothia, s__dentocariosa
9d08771ddd3b7c4f705a1dcdfa173ddd,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__iners
086f74d3e474624b431cc1d986a1c9e6,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
97d02c4865971f9081a3926be0438c01,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Rickettsia, s__Rickettsia endosymbiont of Deronectes platynotus
44b21ab21920d4528ffafb91299b102f,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae, g__Variovorax,NA
89d4999ce01affb07f8bdbdcacedd413,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__brevis
1bf2fdea29f3f88d91e7eed13259ddde,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Cryomorphaceae, g__Fluviicola, s__
4c00a0c50f4c5b956a9f9497bf7799a6,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,NA,NA
ae5907c1328f0dc21e53f1d3150d38b0,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Acetobacter, s__
41d8f2fd2d5f71487984db80de979da7,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae, g__Massilia,NA
1f43274e4e4b7e86003b862068711224,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Rhodoplanes, s__
0e52936034801a8230f78f6a6e842392,k__Bacteria, p__Planctomycetes, c__Planctomycetia, o__Planctomycetales, f__Planctomycetaceae, g__Planctomyces, s__
1b1b4d42a9bafb54c231bad8d8cfd5d2,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__mb2424, g__, s__
9b74e387eb31f584286925999ff9be23,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Wautersiella, s__
8651ce699b7fba3cba9d7817b1325c01,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
72c3e9f9fc209701505f60d8f3b41379,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
0602dfd1b11e70c26a20a86bea489f74,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__Pasteurellaceae, g__Haemophilus, s__parainfluenzae
8dc35e0856e38abfcd44510c385f953b,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingobium, s__yanoikuyae
cff328076c48adcd40dea83bc2eb4272,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae, g__Actinomyces, s__
7c8cf62d47eeac3edd130ee8deaeec03,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
22464113e02a11dfa0231545a9c1eef9,k__Bacteria, p__Actinobacteria, c__Thermoleophilia, o__Solirubrobacterales, f__, g__, s__
087b154cdfcb011bd13a0d4d2479a496,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
09e5fbf168397a0c488cd3797b568e17,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Cryomorphaceae, g__Fluviicola, s__
8134b690884855ebb9243e919c37de4d,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Neisseriales, f__Neisseriaceae, g__, s__
2ffaa441b035f9984b46185fcc9fef0d,k__Bacteria, p__Planctomycetes, c__Phycisphaerae, o__WD2101, f__, g__, s__
1c9f84095d51d1304c779f26ad67a076,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Carnobacteriaceae, g__Granulicatella, s__
5681641b271f98af4f7fa7e9e44ea804,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Vibrionales, f__Pseudoalteromonadaceae, g__Pseudoalteromonas,NA
703f0a7643cfc4ebc72111f482b08188,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__Sphingobacterium, s__
c6b9de3918593212448d1b209e37097c,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
f441d37f8f3658d71fc2a7ccf1fdaf85,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Cryomorphaceae, g__Fluviicola, s__
cb8030fb818efc7cc81147c41b533937,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
6263fda28bb3f8338d7c2976484eb8b4,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus,NA
84af70cd8f87ccef606d1106100eb4d3,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodobacterales, f__Rhodobacteraceae, g__Paracoccus, s__
c8e469480c7f87026672e6def09d341f,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Wolbachia, s__
5484ea04eb85556eb7f3046915d436ae,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
ef745f06d72ae52f190478b7df7781d7,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Chryseobacterium, s__
d95e573f5d312fea10cf5b416822bccd,k__Bacteria, p__Chloroflexi, c__Gitt-GS-136, o__, f__, g__, s__
3866820c6e831c372d5ff9526d9155cb,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardioidaceae, g__Nocardioides, s__
68d753707ba1364d7b9cb16350e7d53c,k__Bacteria, p__Proteobacteria, c__Deltaproteobacteria, o__Bdellovibrionales, f__Bdellovibrionaceae, g__Bdellovibrio, s__
4c689ccd034c8319961baebd6b9e3fce,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconacetobacter, s__intermedius
5804fcc03baff28845bbf51f93a4962e,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Ellin6067, f__, g__, s__
9b713286e121f42fb7349db5a35bedbb,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Planococcaceae, g__Solibacillus, s__
9e3cbf272d32bda83a496e90630ab937,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus, s__
58dc21968bd50fc7be5687727c2ad4c6,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__SC-I-84, f__, g__, s__
021dd974ae1bbaacb65645e4a90221f6,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
99990f19a6b379a5c8ce80048fb87a99,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Holosporaceae, g__, s__
b72919a57ed381384b36e57ddd7eed21,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Psychrobacter, s__sanguinis
6fe3aaba7af42aa27122640baf5d9f4c,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Bacillaceae, g__Bacillus, s__foraminis
44644d92e2784c94776bcf948df2d9ae,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae,NA,NA
1978928796940e38b93b2e72d9de6988,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Wautersiella, s__
4746591c7af636eb026ec3996f7cfe22,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Bifidobacteriales, f__Bifidobacteriaceae, g__Gardnerella, s__
883a8bf285e548bb3e1ee699591cb34b,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae,NA,NA
2bc95e65af23f2c41e481b3473d20f34,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Geodermatophilaceae, g__, s__
68c8ce9ecb1456c8cdd785f7a7dc8854,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae, g__Jeotgalicoccus, s__
eb5227f3dc8019b1a5414c8377f6237f,k__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae, g__Veillonella, s__parvula
ce98d12070d450a3cb2f2f7820b3dc97,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Ellin329, f__, g__, s__
85529464d225ec53de868c35c004808c,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
e004d049c9497ae444fae4f04d928e1d,k__Bacteria, p__Planctomycetes, c__Phycisphaerae, o__WD2101, f__, g__, s__
203a569857826d541562f3aa8b6b1644,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
602cd70609c3d37e8ef6dea32a53bf80,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Dyella,NA
7e6f79187d25ea0a4fdf72647e072f69,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Thermomonas, s__
2a65cd0f5adc89a0cbbca58ac801ca28,k__Bacteria, p__Bacteroidetes, c__Sphingobacteriia, o__Sphingobacteriales, f__Sphingobacteriaceae, g__Pedobacter, s__
a337c5667f450fec2f49d32f87f47735,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardiaceae, g__Rhodococcus, s__fascians
7090f403d32f4acc283d5f2f84067346,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Listeriaceae, g__Listeria,NA
18cbb566e6beaae7d4361bcc55c77278,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Gluconacetobacter,NA
de2bda84848daaa27f0a991c83915388,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__, g__, s__
2bc12889129eb9824dd63de232765701,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Acetobacteraceae, g__Swaminathania, s__
b90f71389fce291287f46f3ca2ef0747,k__Bacteria, p__Fusobacteria, c__Fusobacteriia, o__Fusobacteriales, f__Fusobacteriaceae, g__Fusobacterium, s__
b82dbe52e4e9ab9dcc86a8cd1549ca49,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__
900bcd5396b04cadc609337bff96f823,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__[Paraprevotellaceae], g__[Prevotella], s__
a056c22e2ffab9158a9858c875c0d45c,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
735c2e301867e78e31dbcb5351136bd8,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Oxalobacteraceae,NA,NA
d7a0a537cced05f74ae493eae61bbefb,k__Bacteria, p__Bacteroidetes, c__[Saprospirae], o__[Saprospirales],NA,NA,NA
f1b247ea31750f167fd1ca0c6bd32bec,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__Brevundimonas,NA
318ce3457bf453f06eb4abe9cdb4dcf3,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Caulobacterales, f__Caulobacteraceae, g__, s__
4ab19721e6caf0c9e0b68da7d7c0935e,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__brevis
857179ea17734dd665088b9d09c4cc69,k__Bacteria,NA,NA,NA,NA,NA,NA
70d6072fd3e10e6f7d7c59d7c98baedd,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Rothia, s__mucilaginosa
c51044df631882c8f35f0a0912d4e2d2,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Rhodoplanes, s__
cb158632bf9105eddb391a1c30bac7ee,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae, g__Erwinia, s__oleae
161a8ab0e707ee22885e5daed1d6c326,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,NA,NA
f6d7af2d233c03589964e073f7ef4db9,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae, g__Corynebacterium, s__
c9043b44aaef3c06a44c38837b9ea086,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__Rickettsiaceae, g__Wolbachia, s__Wolbachia endosymbiont of Chorthippus parallelus
23bdd9e01cdd279fd67a14b722d34130,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rickettsiales, f__mitochondria, g__Malus, s__x domestica
e2ce8588819c3b14b9f932ac26230092,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__, s__
4686ccdf127c47be47d2e2f9453f2f2a,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
292566fb376c4b29e3aeeab1cf670fcd,k__Bacteria, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Porphyromonadaceae, g__Porphyromonas, s__
2059cc5bbd832cd2aed4a80d4efdcfb3,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Kaistobacter, s__
3a9fe28654bd3001ac227c53f0d6fe02,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pasteurellales, f__Pasteurellaceae, g__Haemophilus,NA
2f52d7e6624563e39305d55d25ead00e,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__[Weeksellaceae], g__Wautersiella, s__
d249557e43c45f171b9bd4579c0972a3,k__Bacteria, p__Firmicutes, c__Bacilli, o__Bacillales, f__Planococcaceae, g__Lysinibacillus,NA
8220bcfc64d1e866f1d7b7256b04a1b4,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardiaceae, g__Rhodococcus, s__
fe91d99156f155e265d8581be7453f45,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Azomonas, s__agilis
6b49af964c4a06d2fc543dcc6e904b35,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,NA,NA
1f935cdd4e607f56bbfc345274d668ad,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiaceae,NA,NA
69ddf6139d41104e248cde584006d920,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Xanthomonadales, f__Xanthomonadaceae, g__Stenotrophomonas, s__geniculata
cdaa291bee9652315665cdc74c1738db,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Aeromonadales, f__Aeromonadaceae,NA,NA
dc53ff963aa56e1a7f1eef302b0b786a,k__Bacteria, p__Bacteroidetes, c__Flavobacteriia, o__Flavobacteriales, f__Flavobacteriaceae, g__Flavobacterium, s__
e0d7697416d774f39a7463e07cf51b76,k__Bacteria, p__Bacteroidetes, c__Cytophagia, o__Cytophagales, f__[Amoebophilaceae], g__Candidatus Cardinium, s__
d218eabd2402d74d9bb3a5ec9f0fc24f,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae,NA,NA
3d2344a71e9ba8ee3c2bbbb467033ba6,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Erythrobacteraceae,NA,NA
97f4de143e033041747e20ee7b84c7e2,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__, s__
3c4a0ac15b972e5600bfd85b813dd963,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Nocardiaceae, g__Rhodococcus, s__
fbb8b1651d6ece3cedea7b76b58f6c88,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Leuconostoc, s__
ad26822357c92ff4dc2510860dfeb756,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,NA,NA
1b55d8ac3741e13f9eadd9d1b75b2be5,k__Bacteria, p__Proteobacteria,NA,NA,NA,NA,NA
fe99fcf4a85dc80a8306b98ccd9aac00,k__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__
e065f6c8b9952c83a1b4a60dee85aeb6,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingobium, s__
59aa8b5c7a909b764fcb7bbab85dc1f4,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Hyphomicrobiaceae, g__Rhodoplanes, s__
27fac6b3a47fbe4df998b140306fff23,k__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Leuconostocaceae, g__Fructobacillus, s__
f0c7fb8c90fb55846e6339f19652395d,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Microbacteriaceae,NA,NA
59422a45cab3c1fc29ba8b5ef1e7712f,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Arthrobacter,NA
6a9d3736992e47e39d8ab44d88e14570,k__Bacteria, p__Acidobacteria, c__Acidobacteria-6, o__iii1-15, f__, g__, s__
cadcc1454c7ecaeb1d10e70ec03a915c,k__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__azotifigens
c6570ef37f5e9e1439c2e8df1788919e,k__Bacteria, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,NA,NA
054238232fe5f82e2c597fca4dfee34f,k__Bacteria, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Micrococcaceae, g__Arthrobacter, s__
