"#Table SX. Raw data reporting development time (time to eclosion in h) of the different fly treatments. 
Vial = the vial flies were counted in; 
Time = time to eclosion (h); 
event = 0 (did not eclose) or 1 (eclosed); 
treatment = whether the flies weree fed diets inoculated with L. brevis (Lb), A. tropicalis (At), or untreated (No_add); 
cage = triplicate cages (a,b, or c) per treatment; 
bacteria = the bacteria the F2 test flies were reared with (bf=bacteria-free, At = Atropicalis, Lb=L. brevis); 
exp = separate day the experiment was set up (A,B,or C); 
acetoCFU = # of Acetobacter CFU per fly collected from the F2 test flies; 
lactoCFU = # of Lactobacillus CFU per fly collected from the F2 test flies; 
contam = if flies bore more than 400 Acetobactor or 400 Lactobacillus cfus per fly, they were deemed contaiminated and were not included in the analysis;
density = number of pupae counted in each vial. 
Source data are from /Users/jmc257/Dropbox/Working Trade-offs/EE Experiment/eclosion_table_trial2_JMC3.csv; ~/Dropbox/Working Trade-offs/EE Experiment/CFU Data/Copy of test_contam_D7 (old added) A-Z NEW 1-20-18 CFU\'s sheets 1-12_JMC.xlsx; and Users/jmc257/Dropbox/Working Trade-offs/EE Experiment/EE Code.csv. ",,,,,,,,,,
vial,time,event,treatment,cage,bacteria,exp,acetoCFU,lactoCFU,contam,density
jex7,15.07291667,1,Lb,Lb-b,bf,B,0,0,noC,88
jex7,15.24652778,1,Lb,Lb-b,bf,B,0,0,noC,88
jex7,15.24652778,1,Lb,Lb-b,bf,B,0,0,noC,88
jex7,16.19444444,1,Lb,Lb-b,bf,B,0,0,noC,88
jex7,17.03194444,1,Lb,Lb-b,bf,B,0,0,noC,88
jex7,17.03194444,1,Lb,Lb-b,bf,B,0,0,noC,88
jex7,17.85763889,1,Lb,Lb-b,bf,B,0,0,noC,88
jex7,17.85763889,1,Lb,Lb-b,bf,B,0,0,noC,88
jex7,17.85763889,0,Lb,Lb-b,bf,B,0,0,noC,88
jex7,17.85763889,0,Lb,Lb-b,bf,B,0,0,noC,88
jex7,17.85763889,0,Lb,Lb-b,bf,B,0,0,noC,88
jet7,8.852777778,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,8.852777778,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,8.852777778,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.069444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.220833333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.220833333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.220833333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.220833333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.220833333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.220833333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.220833333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.220833333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.220833333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,9.822916667,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.04930556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.27847222,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.27847222,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.27847222,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.84444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,10.84444444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,11.05208333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,11.05208333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,11.05208333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,11.05208333,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,11.29236111,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,12.11805556,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,12.31388889,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,12.83194444,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,13.07638889,1,Lb,Lb-b,At,B,2660,0,noC,77
jet7,13.95486111,1,Lb,Lb-b,At,B,2660,0,noC,77
jeb7,9.822916667,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,9.822916667,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,9.822916667,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,9.822916667,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,9.822916667,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,9.822916667,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,9.822916667,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,9.822916667,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.04930556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.27847222,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.84444444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.84444444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.84444444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.84444444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.84444444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.84444444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.84444444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.84444444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,10.84444444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.05208333,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.05208333,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.05208333,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.05208333,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.05208333,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.05208333,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.05208333,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.05208333,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.05208333,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.29236111,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.29236111,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.29236111,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,11.85555556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,12.11805556,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,12.83194444,1,Lb,Lb-b,Lb,B,0,1500,noC,68
jeb7,13.07638889,1,Lb,Lb-b,Lb,B,0,1500,noC,68
gex10,10.84444444,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,10.84444444,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,10.84444444,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.05208333,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.05208333,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.05208333,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.05208333,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.05208333,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.05208333,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.29236111,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.29236111,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,11.85555556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.11805556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.11805556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.11805556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.11805556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.11805556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.11805556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.11805556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.11805556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.11805556,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.31388889,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.31388889,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.31388889,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.31388889,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.83194444,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.83194444,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,12.83194444,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,13.07638889,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,13.07638889,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,13.07638889,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,13.22916667,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,13.22916667,1,Lb,Lb-c,bf,B,380,920,C,43
gex10,13.95486111,1,Lb,Lb-c,bf,B,380,920,C,43
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.069444444,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.220833333,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.220833333,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.220833333,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.220833333,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.220833333,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.220833333,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.220833333,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.220833333,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,9.822916667,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,10.27847222,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,10.27847222,1,Lb,Lb-c,At,B,5600,0,noC,37
get10,10.27847222,1,Lb,Lb-c,At,B,5600,0,noC,37
geb10,9.220833333,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,9.822916667,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,9.822916667,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,9.822916667,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.04930556,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.27847222,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,10.27847222,1,Lb,Lb-c,Lb,B,0,180,noC,19
geb10,11.05208333,1,Lb,Lb-c,Lb,B,0,180,noC,19
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.56597222,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.75625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.75625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.75625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,9.75625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.37361111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.625,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.76736111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,10.76736111,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,11.40416667,1,Lb,Lb-b,bf,C,9440,0,C,37
jex13,11.64722222,1,Lb,Lb-b,bf,C,9440,0,C,37
qx2,10.72430556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,10.72430556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,10.72430556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,10.72430556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,10.72430556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,10.72430556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,10.91875,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,10.91875,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,11.50555556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,11.50555556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,11.50555556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,11.80763889,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,12.04027778,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,12.04027778,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,12.55555556,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,12.78125,1,Lb,Lb-a,bf,A,0,0,noC,17
qx2,12.95486111,1,Lb,Lb-a,bf,A,0,0,noC,17
qx1,11.50555556,1,Lb,Lb-a,bf,A,0,0,noC,5
qx1,12.55555556,1,Lb,Lb-a,bf,A,0,0,noC,5
qx1,12.55555556,1,Lb,Lb-a,bf,A,0,0,noC,5
qx1,12.55555556,1,Lb,Lb-a,bf,A,0,0,noC,5
qx1,13.53333333,1,Lb,Lb-a,bf,A,0,0,noC,5
qt2,8.490972222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.490972222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.490972222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.722222222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.722222222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.722222222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.722222222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.722222222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.722222222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.722222222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.722222222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,8.722222222,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,9.502777778,1,Lb,Lb-a,At,A,2180,0,noC,14
qt2,9.502777778,1,Lb,Lb-a,At,A,2180,0,noC,14
qt1,8.490972222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.490972222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.490972222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.490972222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.490972222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.722222222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.722222222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.722222222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.722222222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.722222222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.722222222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.722222222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.722222222,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.920138889,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.920138889,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.920138889,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.920138889,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.920138889,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.920138889,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,8.920138889,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,9.502777778,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,10.53819444,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,10.53819444,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,10.72430556,1,Lb,Lb-a,At,A,5920,0,noC,34
qt1,10.72430556,1,Lb,Lb-a,At,A,5920,0,noC,34
qb2,8.722222222,1,Lb,Lb-a,Lb,A,0,140,noC,28
qb2,8.920138889,1,Lb,Lb-a,Lb,A,0,140,noC,28
qb2,8.920138889,1,Lb,Lb-a,Lb,A,0,140,noC,28
qb2,8.920138889,1,Lb,Lb-a,Lb,A,0,140,noC,28
qb2,9.502777778,1,Lb,Lb-a,Lb,A,0,140,noC,28
qb2,9.502777778,1,Lb,Lb-a,Lb,A,0,140,noC,28
